pozo,PROF,GR,RHOB,NPHI,DTC,RDEP,LITH,es_reservorio
16/2-11 A,1419.94,102.94,2.0742,0.3958,138.45,1.045,Shale,0
16/2-11 A,1420.09,100.81,2.0779,0.4121,138.73,1.047,Shale,0
16/2-11 A,1420.24,94.64,2.0814,0.4325,139.25,1.077,Shale,0
16/2-11 A,1420.4,93.92,2.0804,0.4404,139.05,1.1,Shale,0
16/2-11 A,1420.55,97.48,2.0752,0.4473,138.92,1.07,Shale,0
16/2-11 A,1420.7,98.78,2.0684,0.4261,138.98,1.073,Shale,0
16/2-11 A,1420.85,98.07,2.0687,0.402,139.01,1.075,Shale,0
16/2-11 A,1421.0,96.09,2.0688,0.3951,139.5,1.066,Shale,0
16/2-11 A,1421.16,93.37,2.0838,0.3926,140.27,1.08,Shale,0
16/2-11 A,1421.31,92.03,2.0923,0.3962,141.39,1.099,Shale,0
16/2-11 A,1421.46,89.37,2.1016,0.3977,141.36,1.133,Shale,0
16/2-11 A,1421.61,87.54,2.0997,0.3883,141.29,1.077,Shale,0
16/2-11 A,1421.76,92.42,2.099,0.3926,141.76,1.042,Shale,0
16/2-11 A,1421.92,100.09,2.0992,0.3884,141.15,1.059,Shale,0
16/2-11 A,1422.07,103.45,2.0981,0.3907,140.72,1.1,Shale,0
16/2-11 A,1422.22,100.32,2.1049,0.3881,143.81,1.115,Shale,0
16/2-11 A,1422.37,94.59,2.1075,0.3957,141.51,1.117,Shale,0
16/2-11 A,1422.52,91.01,2.1087,0.4059,139.14,1.129,Shale,0
16/2-11 A,1422.68,90.52,2.1001,0.4233,138.4,1.138,Shale,0
16/2-11 A,1422.83,90.07,2.0888,0.4229,137.66,1.118,Shale,0
16/2-11 A,1422.98,88.69,2.0857,0.4228,138.1,1.136,Shale,0
16/2-11 A,1423.13,89.15,2.0967,0.4134,134.96,1.141,Shale,0
16/2-11 A,1423.28,90.98,2.1142,0.4249,130.13,1.127,Shale,0
16/2-11 A,1423.44,91.25,2.1183,0.4278,126.92,1.037,Shale,0
16/2-11 A,1423.59,90.57,2.1089,0.4642,125.39,1.031,Shale,0
16/2-11 A,1423.74,91.25,2.1036,0.4858,126.51,1.047,Shale,0
16/2-11 A,1423.89,93.06,2.1144,0.4703,131.11,1.059,Shale,0
16/2-11 A,1424.04,92.82,2.1342,0.4412,135.51,1.099,Shale,0
16/2-11 A,1424.2,86.68,2.1519,0.411,138.56,1.162,Shale,0
16/2-11 A,1424.35,79.0,2.1516,0.3925,140.24,1.219,Shale,0
16/2-11 A,1424.5,77.54,2.1571,0.3887,139.13,1.236,Shale,0
16/2-11 A,1424.65,82.87,2.1464,0.3999,140.38,1.143,Shale,0
16/2-11 A,1424.8,90.28,2.1431,0.4125,138.89,1.049,Shale,0
16/2-11 A,1424.96,96.04,2.1433,0.4245,141.35,1.015,Shale,0
16/2-11 A,1425.11,101.22,2.134,0.4351,144.59,1.016,Shale,0
16/2-11 A,1425.26,105.25,2.127,0.4438,141.81,1.003,Shale,0
16/2-11 A,1425.41,106.46,2.115,0.4486,142.66,0.994,Shale,0
16/2-11 A,1425.56,106.01,2.107,0.4499,141.8,0.988,Shale,0
16/2-11 A,1425.72,102.8,2.1058,0.4486,141.2,0.986,Shale,0
16/2-11 A,1425.87,98.83,2.1045,0.4568,143.29,1.001,Shale,0
16/2-11 A,1426.02,100.81,2.1106,0.4639,142.61,1.011,Shale,0
16/2-11 A,1426.17,108.74,2.1118,0.4701,141.65,1.014,Shale,0
16/2-11 A,1426.32,115.56,2.1084,0.4662,139.8,1.001,Shale,0
16/2-11 A,1426.48,117.3,2.1021,0.4663,137.52,0.99,Shale,0
16/2-11 A,1426.63,116.42,2.1003,0.4733,133.74,1.0,Shale,0
16/2-11 A,1426.78,116.57,2.1074,0.4746,131.71,1.008,Shale,0
16/2-11 A,1426.93,117.07,2.1151,0.4724,134.72,0.996,Shale,0
16/2-11 A,1427.08,114.96,2.1208,0.4635,137.37,1.018,Shale,0
16/2-11 A,1427.24,112.91,2.1262,0.4524,139.29,1.012,Shale,0
16/2-11 A,1427.39,113.49,2.1294,0.4623,141.11,0.983,Shale,0
16/2-11 A,1427.54,112.54,2.1319,0.4629,141.84,0.945,Shale,0
16/2-11 A,1427.69,109.77,2.1382,0.4614,141.95,0.936,Shale,0
16/2-11 A,1427.84,109.05,2.1534,0.4475,141.07,0.94,Shale,0
16/2-11 A,1428.0,110.9,2.1939,0.4442,126.76,0.967,Shale,0
16/2-11 A,1428.15,110.46,2.2462,0.4227,115.9,1.085,Shale,0
16/2-11 A,1428.3,101.65,2.2835,0.3955,117.05,1.261,Shale,0
16/2-11 A,1428.45,90.02,2.256,0.3708,125.77,1.256,Shale,0
16/2-11 A,1428.6,87.01,2.2183,0.3765,132.21,1.124,Shale,0
16/2-11 A,1428.76,91.31,2.1932,0.3829,134.98,1.022,Shale,0
16/2-11 A,1428.91,94.0,2.1924,0.3929,135.39,1.034,Shale,0
16/2-11 A,1429.06,94.08,2.1762,0.4097,134.82,1.024,Shale,0
16/2-11 A,1429.21,94.02,2.159,0.4196,134.79,1.019,Shale,0
16/2-11 A,1429.36,93.04,2.1454,0.4294,137.21,0.99,Shale,0
16/2-11 A,1429.52,92.81,2.1415,0.423,137.59,0.956,Shale,0
16/2-11 A,1429.67,94.88,2.1551,0.4364,137.12,0.923,Shale,0
16/2-11 A,1429.82,95.36,2.1514,0.4637,137.0,0.902,Shale,0
16/2-11 A,1429.97,92.8,2.1436,0.4784,137.23,0.886,Shale,0
16/2-11 A,1430.12,91.49,2.1316,0.4843,137.21,0.876,Shale,0
16/2-11 A,1430.28,94.71,2.1221,0.481,136.59,0.88,Shale,0
16/2-11 A,1430.43,101.97,2.1146,0.4514,136.73,0.887,Shale,0
16/2-11 A,1430.58,108.14,2.1038,0.4159,136.69,0.894,Shale,0
16/2-11 A,1430.73,110.28,2.0989,0.4091,136.56,0.908,Shale,0
16/2-11 A,1430.88,111.98,2.0948,0.4213,136.43,0.948,Shale,0
16/2-11 A,1431.04,113.34,2.1034,0.4582,136.32,0.981,Shale,0
16/2-11 A,1431.19,112.28,2.1079,0.4939,136.44,0.981,Shale,0
16/2-11 A,1431.34,112.44,2.0954,0.5056,136.67,0.986,Shale,0
16/2-11 A,1431.49,115.17,2.0816,0.4828,136.77,0.988,Shale,0
16/2-11 A,1431.64,117.7,2.0778,0.4461,137.68,0.988,Shale,0
16/2-11 A,1431.8,119.33,2.0852,0.4409,138.39,0.982,Shale,0
16/2-11 A,1431.95,118.0,2.0877,0.4267,137.88,0.965,Shale,0
16/2-11 A,1432.1,113.46,2.084,0.3992,137.24,0.953,Shale,0
16/2-11 A,1432.25,108.17,2.0878,0.3824,137.41,0.967,Shale,0
16/2-11 A,1432.4,104.63,2.1027,0.3938,137.09,0.975,Shale,0
16/2-11 A,1432.56,106.02,2.0962,0.3997,136.49,0.961,Shale,0
16/2-11 A,1432.71,110.85,2.0767,0.4026,137.85,0.954,Shale,0
16/2-11 A,1432.86,112.99,2.0543,0.4181,138.63,0.964,Shale,0
16/2-11 A,1433.01,109.91,2.0377,0.4172,137.62,0.975,Shale,0
16/2-11 A,1433.16,105.22,2.0394,0.4428,137.17,0.972,Shale,0
16/2-11 A,1433.32,102.99,2.0531,0.48,137.65,0.979,Shale,0
16/2-11 A,1433.47,104.47,2.0722,0.5314,137.49,0.984,Shale,0
16/2-11 A,1433.62,107.21,2.0729,0.5212,136.53,0.985,Shale,0
16/2-11 A,1433.77,107.7,2.0748,0.4901,136.23,0.995,Shale,0
16/2-11 A,1433.92,107.39,2.0836,0.4786,136.46,0.969,Shale,0
16/2-11 A,1434.08,109.83,2.1003,0.4967,136.94,0.95,Shale,0
16/2-11 A,1434.23,113.56,2.1044,0.4729,137.33,0.942,Shale,0
16/2-11 A,1434.38,115.66,2.0995,0.4601,137.39,0.931,Shale,0
16/2-11 A,1434.53,117.63,2.094,0.4652,137.12,0.953,Shale,0
16/2-11 A,1434.68,118.01,2.094,0.474,136.77,0.968,Shale,0
16/2-11 A,1434.84,113.55,2.0983,0.4711,136.52,0.97,Shale,0
16/2-11 A,1434.99,107.7,2.0998,0.4539,139.9,0.974,Shale,0
16/2-11 A,1435.14,105.52,2.079,0.4423,140.79,0.968,Shale,0
16/2-11 A,1435.29,107.88,2.0575,0.4357,137.48,0.96,Shale,0
16/2-11 A,1435.44,110.08,2.0433,0.4494,138.37,0.975,Shale,0
16/2-11 A,1435.6,108.46,2.048,0.4769,138.85,0.987,Shale,0
16/2-11 A,1435.75,107.53,2.0657,0.4834,139.66,0.983,Shale,0
16/2-11 A,1435.9,111.19,2.0931,0.4766,140.39,0.969,Shale,0
16/2-11 A,1436.05,114.6,2.1153,0.4666,138.94,0.961,Shale,0
16/2-11 A,1436.2,112.22,2.1214,0.5027,140.25,0.961,Shale,0
16/2-11 A,1436.36,107.35,2.1203,0.5404,141.77,0.952,Shale,0
16/2-11 A,1436.51,105.96,2.1138,0.5493,141.55,0.936,Shale,0
16/2-11 A,1436.66,107.94,2.1095,0.5232,141.66,0.903,Shale,0
16/2-11 A,1436.81,110.14,2.107,0.4994,140.87,0.88,Shale,0
16/2-11 A,1436.96,109.58,2.1023,0.5053,140.21,0.876,Shale,0
16/2-11 A,1437.12,106.57,2.0933,0.5262,139.97,0.896,Shale,0
16/2-11 A,1437.27,104.75,2.0798,0.5166,139.23,0.894,Shale,0
16/2-11 A,1437.42,105.81,2.068,0.4829,140.78,0.882,Shale,0
16/2-11 A,1437.57,108.84,2.0697,0.4613,138.49,0.901,Shale,0
16/2-11 A,1437.72,110.84,2.0859,0.4698,135.98,0.906,Shale,0
16/2-11 A,1437.88,111.43,2.1025,0.4718,136.36,0.919,Shale,0
16/2-11 A,1438.03,112.05,2.1075,0.4616,136.91,0.943,Shale,0
16/2-11 A,1438.18,109.66,2.1032,0.467,137.36,0.949,Shale,0
16/2-11 A,1438.33,103.11,2.0995,0.5042,136.91,0.946,Shale,0
16/2-11 A,1438.48,99.23,2.0978,0.5366,136.69,0.937,Shale,0
16/2-11 A,1438.64,102.74,2.1007,0.5413,139.67,0.922,Shale,0
16/2-11 A,1438.79,107.26,2.0942,0.5045,139.68,0.915,Shale,0
16/2-11 A,1438.94,107.2,2.0811,0.4835,137.1,0.928,Shale,0
16/2-11 A,1439.09,106.3,2.0628,0.499,136.11,0.937,Shale,0
16/2-11 A,1439.24,106.51,2.0478,0.5127,135.55,0.936,Shale,0
16/2-11 A,1439.4,107.47,2.0511,0.4948,135.38,0.931,Shale,0
16/2-11 A,1439.55,110.92,2.0681,0.466,135.77,0.919,Shale,0
16/2-11 A,1439.7,115.49,2.087,0.4637,138.37,0.919,Shale,0
16/2-11 A,1439.85,118.76,2.0886,0.4804,139.8,0.926,Shale,0
16/2-11 A,1440.0,120.58,2.0784,0.4949,137.86,0.935,Shale,0
16/2-11 A,1440.16,119.52,2.0722,0.4912,137.22,0.949,Shale,0
16/2-11 A,1440.31,114.54,2.0666,0.4963,137.1,0.961,Shale,0
16/2-11 A,1440.46,109.09,2.0654,0.5123,136.33,0.964,Shale,0
16/2-11 A,1440.61,107.54,2.0751,0.5154,137.55,0.957,Shale,0
16/2-11 A,1440.76,108.25,2.0852,0.4954,137.48,0.952,Shale,0
16/2-11 A,1440.92,106.97,2.0808,0.4684,136.44,0.947,Shale,0
16/2-11 A,1441.07,106.69,2.0788,0.4626,138.08,0.94,Shale,0
16/2-11 A,1441.22,109.0,2.0825,0.4651,138.69,0.939,Shale,0
16/2-11 A,1441.37,111.57,2.0906,0.4546,138.54,0.943,Shale,0
16/2-11 A,1441.52,111.78,2.0937,0.4397,139.97,0.95,Shale,0
16/2-11 A,1441.68,109.38,2.0927,0.4457,140.18,0.961,Shale,0
16/2-11 A,1441.83,109.68,2.088,0.4731,138.91,0.961,Shale,0
16/2-11 A,1441.98,112.87,2.0778,0.5154,139.39,0.955,Shale,0
16/2-11 A,1442.13,113.66,2.0743,0.5239,141.69,0.951,Shale,0
16/2-11 A,1442.28,111.13,2.0695,0.4994,142.95,0.938,Shale,0
16/2-11 A,1442.44,108.6,2.0743,0.4868,142.48,0.933,Shale,0
16/2-11 A,1442.59,106.61,2.0826,0.4887,142.27,0.931,Shale,0
16/2-11 A,1442.74,105.16,2.0933,0.5055,141.32,0.925,Shale,0
16/2-11 A,1442.89,106.2,2.1016,0.4944,139.94,0.908,Shale,0
16/2-11 A,1443.04,111.06,2.1037,0.4709,140.12,0.895,Shale,0
16/2-11 A,1443.2,118.42,2.0999,0.4821,138.33,0.902,Shale,0
16/2-11 A,1443.35,122.18,2.093,0.5146,136.44,0.907,Shale,0
16/2-11 A,1443.5,118.05,2.0906,0.5237,134.68,0.919,Shale,0
16/2-11 A,1443.65,110.76,2.0816,0.5162,133.2,0.923,Shale,0
16/2-11 A,1443.8,105.82,2.0674,0.5099,134.67,0.935,Shale,0
16/2-11 A,1443.96,103.31,2.0548,0.5014,135.56,0.945,Shale,0
16/2-11 A,1444.11,102.8,2.0487,0.5083,134.53,0.944,Shale,0
16/2-11 A,1444.26,104.44,2.0521,0.5073,133.71,0.943,Shale,0
16/2-11 A,1444.41,106.42,2.0628,0.4821,134.55,0.936,Shale,0
16/2-11 A,1444.56,107.26,2.0727,0.4703,137.18,0.945,Shale,0
16/2-11 A,1444.72,107.41,2.0715,0.4655,138.91,0.97,Shale,0
16/2-11 A,1444.87,108.83,2.0649,0.4641,137.47,1.029,Shale,0
16/2-11 A,1445.02,113.57,2.0628,0.4566,136.65,1.074,Shale,0
16/2-11 A,1445.17,118.17,2.0686,0.4477,136.46,1.03,Shale,0
16/2-11 A,1445.32,117.57,2.0731,0.4594,137.07,0.982,Shale,0
16/2-11 A,1445.48,114.53,2.0682,0.4536,138.22,0.969,Shale,0
16/2-11 A,1445.63,113.63,2.0661,0.4438,137.26,0.957,Shale,0
16/2-11 A,1445.78,115.18,2.0788,0.4283,138.24,0.937,Shale,0
16/2-11 A,1445.93,117.19,2.09,0.4433,138.51,0.935,Shale,0
16/2-11 A,1446.08,116.42,2.0907,0.463,138.87,0.93,Shale,0
16/2-11 A,1446.24,113.53,2.0866,0.496,140.33,0.917,Shale,0
16/2-11 A,1446.39,112.34,2.0889,0.5174,140.44,0.92,Shale,0
16/2-11 A,1446.54,112.18,2.1005,0.5098,139.74,0.927,Shale,0
16/2-11 A,1446.69,111.26,2.1144,0.4851,139.92,0.928,Shale,0
16/2-11 A,1446.84,111.27,2.1151,0.4655,138.38,0.921,Shale,0
16/2-11 A,1447.0,111.89,2.1014,0.4704,137.2,0.924,Shale,0
16/2-11 A,1447.15,111.67,2.0758,0.4798,137.51,0.944,Shale,0
16/2-11 A,1447.3,111.76,2.067,0.4752,137.82,0.946,Shale,0
16/2-11 A,1447.45,111.49,2.0641,0.4697,137.2,0.939,Shale,0
16/2-11 A,1447.6,109.54,2.0655,0.4619,136.49,0.935,Shale,0
16/2-11 A,1447.76,108.85,2.0592,0.4603,136.66,0.944,Shale,0
16/2-11 A,1447.91,111.73,2.0511,0.4663,136.38,0.945,Shale,0
16/2-11 A,1448.06,114.06,2.0494,0.4742,136.96,0.935,Shale,0
16/2-11 A,1448.21,112.77,2.0509,0.4733,138.27,0.948,Shale,0
16/2-11 A,1448.36,110.27,2.0577,0.4793,137.56,0.956,Shale,0
16/2-11 A,1448.52,108.32,2.0623,0.4733,138.01,0.93,Shale,0
16/2-11 A,1448.67,108.01,2.0697,0.464,138.66,0.909,Shale,0
16/2-11 A,1448.82,110.37,2.0896,0.4616,139.08,0.906,Shale,0
16/2-11 A,1448.97,112.99,2.1029,0.4647,138.87,0.907,Shale,0
16/2-11 A,1449.12,113.39,2.1015,0.4554,138.35,0.908,Shale,0
16/2-11 A,1449.28,112.72,2.092,0.4363,139.2,0.903,Shale,0
16/2-11 A,1449.43,112.13,2.0861,0.4455,140.9,0.893,Shale,0
16/2-11 A,1449.58,111.59,2.0894,0.4769,141.12,0.896,Shale,0
16/2-11 A,1449.73,112.25,2.0944,0.4974,140.54,0.904,Shale,0
16/2-11 A,1449.88,115.08,2.0985,0.5008,140.39,0.905,Shale,0
16/2-11 A,1450.04,118.61,2.0966,0.5015,139.44,0.904,Shale,0
16/2-11 A,1450.19,119.19,2.0933,0.5079,138.33,0.908,Shale,0
16/2-11 A,1450.34,116.45,2.094,0.503,138.17,0.914,Shale,0
16/2-11 A,1450.49,114.29,2.0993,0.5012,138.64,0.915,Shale,0
16/2-11 A,1450.64,112.4,2.0943,0.5134,138.73,0.916,Shale,0
16/2-11 A,1450.8,108.41,2.0833,0.4926,138.81,0.912,Shale,0
16/2-11 A,1450.95,106.35,2.0785,0.4833,138.71,0.904,Shale,0
16/2-11 A,1451.1,108.13,2.0812,0.4689,138.45,0.915,Shale,0
16/2-11 A,1451.25,109.49,2.0859,0.4755,138.56,0.92,Shale,0
16/2-11 A,1451.4,109.45,2.093,0.47,139.14,0.922,Shale,0
16/2-11 A,1451.56,108.58,2.0961,0.4514,140.11,0.924,Shale,0
16/2-11 A,1451.71,108.28,2.0975,0.4461,140.23,0.919,Shale,0
16/2-11 A,1451.86,110.27,2.0946,0.445,140.23,0.91,Shale,0
16/2-11 A,1452.01,111.88,2.0923,0.4649,140.13,0.909,Shale,0
16/2-11 A,1452.16,111.13,2.0914,0.4676,138.95,0.935,Shale,0
16/2-11 A,1452.32,109.86,2.0856,0.4913,140.14,0.942,Shale,0
16/2-11 A,1452.47,110.29,2.0804,0.4928,140.86,0.935,Shale,0
16/2-11 A,1452.62,112.08,2.0746,0.4844,139.08,0.938,Shale,0
16/2-11 A,1452.77,114.15,2.0701,0.4706,139.08,0.941,Shale,0
16/2-11 A,1452.92,116.58,2.0697,0.4586,140.18,0.942,Shale,0
16/2-11 A,1453.08,118.57,2.0686,0.4702,141.17,0.935,Shale,0
16/2-11 A,1453.23,119.71,2.0659,0.4742,141.61,0.921,Shale,0
16/2-11 A,1453.38,120.39,2.0674,0.4709,141.23,0.922,Shale,0
16/2-11 A,1453.53,119.94,2.0763,0.4531,140.78,0.928,Shale,0
16/2-11 A,1453.68,118.11,2.0911,0.4471,140.73,0.939,Shale,0
16/2-11 A,1453.84,116.16,2.095,0.4463,140.27,0.954,Shale,0
16/2-11 A,1453.99,114.37,2.0913,0.4559,140.09,0.944,Shale,0
16/2-11 A,1454.14,112.02,2.0871,0.4488,140.03,0.928,Shale,0
16/2-11 A,1454.29,110.3,2.0819,0.4637,140.53,0.93,Shale,0
16/2-11 A,1454.44,111.71,2.0871,0.4842,140.63,0.925,Shale,0
16/2-11 A,1454.6,116.57,2.0899,0.5014,140.13,0.911,Shale,0
16/2-11 A,1454.75,121.37,2.1007,0.4781,140.3,0.899,Shale,0
16/2-11 A,1454.9,123.44,2.096,0.4568,140.62,0.878,Shale,0
16/2-11 A,1455.05,123.91,2.0971,0.4439,140.5,0.881,Shale,0
16/2-11 A,1455.2,123.51,2.0874,0.4378,139.27,0.889,Shale,0
16/2-11 A,1455.36,122.4,2.0839,0.4441,137.45,0.894,Shale,0
16/2-11 A,1455.51,118.52,2.0834,0.4464,136.89,0.902,Shale,0
16/2-11 A,1455.66,112.94,2.0985,0.4564,143.1,0.904,Shale,0
16/2-11 A,1455.81,109.02,2.1055,0.4627,142.57,0.887,Shale,0
16/2-11 A,1455.96,107.11,2.1069,0.4733,139.65,0.896,Shale,0
16/2-11 A,1456.12,108.21,2.1016,0.4725,138.35,0.917,Shale,0
16/2-11 A,1456.27,112.89,2.0965,0.4554,137.26,0.906,Shale,0
16/2-11 A,1456.42,116.17,2.0871,0.4613,136.61,0.937,Shale,0
16/2-11 A,1456.57,114.58,2.0741,0.4862,136.69,0.948,Shale,0
16/2-11 A,1456.72,110.8,2.0704,0.5319,136.97,0.923,Shale,0
16/2-11 A,1456.88,109.26,2.0668,0.5463,136.61,0.906,Shale,0
16/2-11 A,1457.03,110.56,2.0757,0.5606,136.59,0.906,Shale,0
16/2-11 A,1457.18,110.45,2.0906,0.5137,136.35,0.914,Shale,0
16/2-11 A,1457.33,109.31,2.1141,0.5038,137.5,0.921,Shale,0
16/2-11 A,1457.48,111.79,2.1134,0.4821,137.74,0.898,Shale,0
16/2-11 A,1457.64,117.69,2.1092,0.4702,136.48,0.876,Shale,0
16/2-11 A,1457.79,121.79,2.0965,0.4545,135.73,0.838,Shale,0
16/2-11 A,1457.94,120.44,2.0998,0.4621,133.1,0.848,Shale,0
16/2-11 A,1458.09,117.18,2.1032,0.4678,130.68,0.884,Shale,0
16/2-11 A,1458.24,116.8,2.1089,0.458,131.77,0.875,Shale,0
16/2-11 A,1458.4,117.33,2.134,0.4343,132.08,0.822,Shale,0
16/2-11 A,1458.55,110.19,2.2578,0.4393,137.11,0.902,Shale,0
16/2-11 A,1459.16,101.71,2.2597,0.3009,135.2,1.069,Shale,0
16/2-11 A,1459.31,114.61,2.1415,0.3391,132.98,0.867,Shale,0
16/2-11 A,1459.46,119.0,2.0896,0.3919,134.41,0.848,Shale,0
16/2-11 A,1459.61,117.87,2.0763,0.424,137.09,0.931,Shale,0
16/2-11 A,1459.76,113.63,2.0719,0.4342,137.89,0.945,Shale,0
16/2-11 A,1459.92,107.95,2.0745,0.4609,137.79,0.924,Shale,0
16/2-11 A,1460.07,102.84,2.0711,0.4988,137.96,0.914,Shale,0
16/2-11 A,1460.22,101.86,2.0747,0.5082,137.85,0.932,Shale,0
16/2-11 A,1460.37,105.27,2.0702,0.5014,137.36,0.943,Shale,0
16/2-11 A,1460.52,110.35,2.0677,0.5037,137.18,0.953,Shale,0
16/2-11 A,1460.68,115.26,2.0636,0.5251,138.11,0.953,Shale,0
16/2-11 A,1460.83,119.31,2.061,0.5268,138.68,0.941,Shale,0
16/2-11 A,1460.98,120.85,2.0624,0.4776,138.58,0.93,Shale,0
16/2-11 A,1461.13,119.88,2.0624,0.492,138.84,0.937,Shale,0
16/2-11 A,1461.28,118.31,2.0755,0.4763,138.41,0.965,Shale,0
16/2-11 A,1461.44,116.0,2.0781,0.4869,138.19,0.97,Shale,0
16/2-11 A,1461.59,112.49,2.0784,0.4583,138.26,0.964,Shale,0
16/2-11 A,1461.74,108.3,2.0589,0.4654,137.34,0.955,Shale,0
16/2-11 A,1461.89,106.04,2.0582,0.4572,137.62,0.978,Shale,0
16/2-11 A,1462.04,106.69,2.0623,0.4434,137.44,0.964,Shale,0
16/2-11 A,1462.2,107.77,2.0771,0.4408,136.8,0.934,Shale,0
16/2-11 A,1462.35,105.36,2.0873,0.4441,137.17,0.929,Shale,0
16/2-11 A,1462.5,103.28,2.089,0.4399,138.82,0.95,Shale,0
16/2-11 A,1462.65,110.61,2.0877,0.4501,137.45,0.936,Shale,0
16/2-11 A,1462.8,119.4,2.0895,0.4771,137.73,0.909,Shale,0
16/2-11 A,1462.96,119.08,2.099,0.4664,137.6,0.899,Shale,0
16/2-11 A,1463.11,117.79,2.0955,0.4527,139.65,0.889,Shale,0
16/2-11 A,1463.26,121.52,2.095,0.4332,139.97,0.92,Shale,0
16/2-11 A,1463.41,122.76,2.0983,0.4641,138.62,0.946,Shale,0
16/2-11 A,1463.56,118.6,2.1086,0.4952,138.06,0.929,Shale,0
16/2-11 A,1463.72,115.78,2.0993,0.4833,139.22,0.925,Shale,0
16/2-11 A,1463.87,118.41,2.0962,0.47,139.22,0.929,Shale,0
16/2-11 A,1464.02,124.09,2.0911,0.4643,136.99,0.953,Shale,0
16/2-11 A,1464.17,126.71,2.0982,0.4716,137.19,0.968,Shale,0
16/2-11 A,1464.32,123.38,2.0873,0.4861,139.07,0.964,Shale,0
16/2-11 A,1464.48,117.97,2.0757,0.4709,138.12,0.965,Shale,0
16/2-11 A,1464.63,116.12,2.0661,0.4917,141.14,0.984,Shale,0
16/2-11 A,1464.78,115.93,2.0568,0.4602,138.96,0.964,Shale,0
16/2-11 A,1464.93,112.47,2.0734,0.4453,138.75,0.953,Shale,0
16/2-11 A,1465.08,110.4,2.0874,0.4141,138.45,0.96,Shale,0
16/2-11 A,1465.24,113.51,2.0906,0.4483,139.96,0.961,Shale,0
16/2-11 A,1465.39,116.37,2.0849,0.4492,138.06,0.942,Shale,0
16/2-11 A,1465.54,119.04,2.0853,0.4801,140.91,0.946,Shale,0
16/2-11 A,1465.69,125.25,2.0943,0.4499,138.56,0.896,Shale,0
16/2-11 A,1465.84,126.6,2.0997,0.4481,138.84,0.923,Shale,0
16/2-11 A,1466.0,119.11,2.0923,0.4244,141.54,0.906,Shale,0
16/2-11 A,1466.15,114.65,2.0882,0.4547,141.21,0.926,Shale,0
16/2-11 A,1466.3,118.02,2.082,0.4567,139.16,0.946,Shale,0
16/2-11 A,1466.45,119.78,2.0904,0.484,139.1,0.947,Shale,0
16/2-11 A,1466.6,116.51,2.0997,0.4728,138.97,0.958,Shale,0
16/2-11 A,1466.76,116.76,2.1059,0.4783,138.65,0.988,Shale,0
16/2-11 A,1466.91,119.84,2.1012,0.4378,138.53,0.994,Shale,0
16/2-11 A,1467.06,117.88,2.1021,0.4047,138.14,0.987,Shale,0
16/2-11 A,1467.21,115.97,2.099,0.4056,138.07,0.987,Shale,0
16/2-11 A,1467.36,120.07,2.0901,0.4226,138.5,0.988,Shale,0
16/2-11 A,1467.52,125.68,2.0814,0.4516,138.61,0.978,Shale,0
16/2-11 A,1467.67,127.53,2.0741,0.4641,138.57,0.956,Shale,0
16/2-11 A,1467.82,124.76,2.087,0.4953,141.38,0.962,Shale,0
16/2-11 A,1467.97,120.82,2.0815,0.4929,138.34,0.958,Shale,0
16/2-11 A,1468.12,118.64,2.0706,0.4775,138.54,0.961,Shale,0
16/2-11 A,1468.28,116.66,2.0675,0.4588,138.27,0.96,Shale,0
16/2-11 A,1468.43,112.53,2.0675,0.4484,138.67,0.954,Shale,0
16/2-11 A,1468.58,106.87,2.0754,0.4736,138.91,0.955,Shale,0
16/2-11 A,1468.73,103.2,2.0643,0.4554,141.06,0.959,Shale,0
16/2-11 A,1468.88,104.02,2.055,0.474,139.54,0.972,Shale,0
16/2-11 A,1469.04,108.17,2.0585,0.4559,137.64,0.975,Shale,0
16/2-11 A,1469.19,111.96,2.0675,0.453,140.61,0.97,Shale,0
16/2-11 A,1469.34,111.72,2.0798,0.4466,137.71,0.964,Shale,0
16/2-11 A,1469.49,111.25,2.0834,0.4647,138.21,0.971,Shale,0
16/2-11 A,1469.64,113.19,2.0857,0.4798,138.91,0.982,Shale,0
16/2-11 A,1469.8,111.93,2.0918,0.4508,141.9,0.983,Shale,0
16/2-11 A,1469.95,110.84,2.0887,0.4372,137.94,0.974,Shale,0
16/2-11 A,1470.1,113.64,2.0903,0.4253,137.19,0.984,Shale,0
16/2-11 A,1470.25,115.21,2.1006,0.4502,136.95,0.977,Shale,0
16/2-11 A,1470.4,116.01,2.1075,0.4448,137.56,0.97,Shale,0
16/2-11 A,1470.56,117.43,2.1025,0.4521,137.95,0.97,Shale,0
16/2-11 A,1470.71,118.7,2.0916,0.4294,139.6,0.953,Shale,0
16/2-11 A,1470.86,121.35,2.0968,0.4401,136.79,0.957,Shale,0
16/2-11 A,1471.01,122.69,2.1035,0.44,135.3,0.969,Shale,0
16/2-11 A,1471.16,123.48,2.1012,0.4752,135.73,0.959,Shale,0
16/2-11 A,1471.32,128.92,2.0933,0.4739,137.58,0.982,Shale,0
16/2-11 A,1471.47,133.45,2.0899,0.4976,139.7,1.015,Shale,0
16/2-11 A,1471.62,131.94,2.0854,0.4886,141.68,0.996,Shale,0
16/2-11 A,1471.77,125.9,2.0829,0.5024,139.42,1.029,Shale,0
16/2-11 A,1471.92,119.24,2.0892,0.5079,138.81,1.027,Shale,0
16/2-11 A,1472.08,114.81,2.1042,0.5011,138.7,1.024,Shale,0
